"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature"
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3590126,-83.5086594,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",55,2021-08-19 10:43:27,76.976550440304
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3608818,-83.5087357,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",68,2021-08-19 10:43:27,77.2376931738108
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3354874,-83.5079193,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",4,2021-08-19 10:43:27,80.0401227641851
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3355904,-83.5079193,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",22,2021-08-19 10:43:27,65.3283543232828
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.349926,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",5,2021-08-19 10:43:27,69.3030710658059
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3500557,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",24,2021-08-19 10:43:27,82.8004963649437
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.350872,-83.5082245,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",53,2021-08-19 10:43:27,79.0906507615
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3498993,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",2,2021-08-19 10:43:27,74.430084801279
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.346138,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 10:43:27,65.791699141264
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3461647,-83.5081482,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",2,2021-08-19 10:43:27,68.8108154013753
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3566322,-83.5085297,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",53,2021-08-19 10:43:27,73.0765214096755
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3521271,-83.5082779,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",48,2021-08-19 10:43:27,80.7775130216032
"False",75.57,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3554802,-83.5084534,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",61,2021-08-19 10:43:27,81.9190685916692
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3484688,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",53,2021-08-19 10:43:27,78.8815248059109
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3492851,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",41,2021-08-19 10:43:27,65.6427214946598
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3498993,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 10:43:27,75.0490599358454
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3461876,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",3,2021-08-19 10:43:27,73.4759860485792
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3465996,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",37,2021-08-19 10:43:27,84.2425726167858
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3622665,-83.5087891,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",44,2021-08-19 10:43:27,80.7379338238388
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3651314,-83.5089188,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",68,2021-08-19 10:43:27,71.8623326532543
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3364105,-83.5079651,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",55,2021-08-19 10:43:27,67.2912292135879
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3378677,-83.5079956,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",74,2021-08-19 10:43:27,65.551706016995
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3399429,-83.5080414,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",76,2021-08-19 10:43:27,71.0036709811538
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3416557,-83.5080719,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",63,2021-08-19 10:43:27,70.0841157557443
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3438072,-83.5081253,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",61,2021-08-19 10:43:27,69.2534206667915
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3458061,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",37,2021-08-19 10:43:27,65.2974956901744
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3460617,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",7,2021-08-19 10:43:27,65.180781763047
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.346138,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 10:43:27,80.623670979403
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3461876,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 10:43:27,78.2136230682954
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3590126,-83.5086594,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",55,2021-08-19 10:43:27,68.3694676682353
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3608818,-83.5087357,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",68,2021-08-19 10:43:27,66.4078165451065
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3354874,-83.5079193,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",4,2021-08-19 10:43:27,81.1079995008186
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3355904,-83.5079193,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",22,2021-08-19 10:43:27,73.3397872839123
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.349926,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",5,2021-08-19 10:43:27,68.3127116179094
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3500557,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",24,2021-08-19 10:43:27,81.4809562591836
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.350872,-83.5082245,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",53,2021-08-19 10:43:27,67.8294161614031
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3498993,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",2,2021-08-19 10:43:27,84.5376273896545
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.346138,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 10:43:27,75.8950179163367
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3461647,-83.5081482,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",2,2021-08-19 10:43:27,75.0536886462942
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3566322,-83.5085297,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",53,2021-08-19 10:43:27,74.9294355278835
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3521271,-83.5082779,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",48,2021-08-19 10:43:27,79.4726126594469
"False",69.255,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3554802,-83.5084534,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",61,2021-08-19 10:43:27,71.2902396777645
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3484688,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",53,2021-08-19 10:43:27,65.9967704629526
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3492851,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",41,2021-08-19 10:43:27,74.3301964784041
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3498993,-83.5082016,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 10:43:27,80.6116834189743
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3461876,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",3,2021-08-19 10:43:27,74.4876005174592
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3465996,-83.5081711,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",37,2021-08-19 10:43:27,65.1577144907787
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3622665,-83.5087891,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",44,2021-08-19 10:43:27,70.0631899246946
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3651314,-83.5089188,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",68,2021-08-19 10:43:27,71.9071168778464
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3364105,-83.5079651,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",55,2021-08-19 10:43:27,75.0144672486931
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3378677,-83.5079956,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",74,2021-08-19 10:43:27,69.1162750171497
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3399429,-83.5080414,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",76,2021-08-19 10:43:27,77.8066027723253
"False",67.19,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:43:27.55","b14",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",42.3416557,-83.5080719,"False",1629369807.55,1629369600,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",63,2021-08-19 10:43:27,75.0531553616747
