"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature"
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617828,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,74.0400581480935
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,69.0411759866402
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177719,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",2,2021-08-19 12:13:29,81.2652078503743
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,75.9831317234784
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.317646,-83.5612183,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",18,2021-08-19 12:13:29,73.4758391184732
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3173103,-83.5616531,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",22,2021-08-19 12:13:29,83.1654602754861
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177719,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,83.7190998811275
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617523,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,2021-08-19 12:13:29,69.3609958933666
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,65.3540084185079
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617523,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,2021-08-19 12:13:29,76.2976867100224
